Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,fDOM QSU,fDOM RFU,Turbidity FNU,TSS mg/L,Battery V,Cable Pwr V
9/10/2020,7:00:00,0,DK,136.18,50.18,0.58,0,2.77,0
9/10/2020,7:15:00,0,DK,135.57,49.95,0.65,0,2.77,0
9/10/2020,7:30:00,0,DK,135.1,49.78,0.61,0,2.77,0
9/10/2020,7:45:00,0,DK,134.15,49.43,0.45,0,2.77,0
9/10/2020,8:00:00,0,DK,136.31,50.22,0.64,0,2.77,0
9/10/2020,8:15:00,0,DK,135.91,50.08,0.77,0,2.77,0
9/10/2020,8:30:00,0,DK,136.55,50.32,0.47,0,2.77,0
9/10/2020,8:45:00,0,DK,136.01,50.11,0.52,0,2.77,0
9/10/2020,9:00:00,0,DK,135.6,49.96,0.61,0,2.77,0
9/10/2020,9:15:00,0,DK,133.98,49.37,0.74,0,2.77,0
9/10/2020,9:30:00,0,DK,134.08,49.4,0.59,0,2.77,0
9/10/2020,9:45:00,0,DK,133.96,49.36,0.73,0,2.77,0
9/10/2020,10:00:00,0,DK,134.53,49.57,0.67,0,2.77,0
9/10/2020,10:15:00,0,DK,134.82,49.68,0.7,0,2.77,0
9/10/2020,10:30:00,0,DK,135.69,50,0.5,0,2.77,0
9/10/2020,10:45:00,0,DK,135.39,49.89,0.69,0,2.77,0
9/10/2020,11:00:00,0,DK,134.86,49.69,0.61,0,2.76,0
9/10/2020,11:15:00,0,DK,135.6,49.96,0.68,0,2.77,0
9/10/2020,11:30:00,0,DK,135.42,49.9,0.47,0,2.77,0
9/10/2020,11:45:00,0,DK,134.65,49.61,0.43,0,2.77,0
9/10/2020,12:00:00,0,DK,134.7,49.63,0.47,0,2.77,0
9/10/2020,12:15:00,0,DK,135.05,49.76,0.48,0,2.76,0
9/10/2020,12:30:00,0,DK,135.28,49.85,0.58,0,2.77,0
9/10/2020,12:45:00,0,DK,135.31,49.86,0.71,0,2.77,0
9/10/2020,13:00:00,0,DK,135.96,50.1,0.78,0,2.76,0
9/10/2020,13:15:00,0,DK,135.34,49.87,0.78,0,2.77,0
9/10/2020,13:30:00,0,DK,135.31,49.86,0.81,0,2.76,0
9/10/2020,13:45:00,0,DK,135.41,49.89,0.63,0,2.76,0
9/10/2020,14:00:00,0,DK,134.82,49.68,0.68,0,2.76,0
9/10/2020,14:15:00,0,DK,135.56,49.95,0.42,0,2.77,0
9/10/2020,14:30:00,0,DK,135.32,49.86,0.56,0,2.76,0
9/10/2020,14:45:00,0,DK,135.12,49.79,0.62,0,2.77,0
9/10/2020,15:00:00,0,DK,134.98,49.73,0.69,0,2.76,0
9/10/2020,15:15:00,0,DK,135.1,49.78,0.56,0,2.77,0
9/10/2020,15:30:00,0,DK,135.39,49.89,1.24,0,2.76,0
9/10/2020,15:45:00,0,DK,134.66,49.62,0.6,0,2.76,0
9/10/2020,16:00:00,0,DK,134.49,49.55,0.62,0,2.76,0
9/10/2020,16:15:00,0,DK,131.13,48.31,0.79,0,2.76,0
9/10/2020,16:30:00,0,DK,131.18,48.33,0.86,0,2.76,0
9/10/2020,16:45:00,0,DK,130.97,48.26,1.03,0,2.76,0
9/10/2020,17:00:00,0,DK,133.26,49.1,0.78,0,2.76,0
9/10/2020,17:15:00,0,DK,133.05,49.02,0.85,0,2.76,0
9/10/2020,17:30:00,0,DK,132.92,48.98,0.74,0,2.76,0
9/10/2020,17:45:00,0,DK,130.96,48.25,0.7,0,2.76,0
9/10/2020,18:00:00,0,DK,130.84,48.21,0.82,0,2.76,0
9/10/2020,18:15:00,0,DK,132.23,48.72,0.96,0,2.76,0
9/10/2020,18:30:00,0,DK,132.49,48.82,0.7,0,2.76,0
9/10/2020,18:45:00,0,DK,132.91,48.97,0.71,0,2.76,0
9/10/2020,19:00:00,0,DK,133.13,49.05,0.65,0,2.76,0
9/10/2020,19:15:00,0,DK,132.61,48.86,0.72,0,2.76,0
9/10/2020,19:30:00,0,DK,133.39,49.15,0.64,0,2.76,0
9/10/2020,19:45:00,0,DK,133.04,49.02,0.72,0,2.76,0
9/10/2020,20:00:00,0,DK,133.09,49.04,0.61,0,2.76,0
9/10/2020,20:15:00,0,DK,133.59,49.22,0.7,0,2.76,0
9/10/2020,20:30:00,0,DK,134.25,49.47,0.44,0,2.76,0
9/10/2020,20:45:00,0,DK,133.89,49.33,0.65,0,2.76,0
9/10/2020,21:00:00,0,DK,134.1,49.41,1.31,0,2.76,0
9/10/2020,21:15:00,0,DK,131.59,48.48,1,0,2.76,0
9/10/2020,21:30:00,0,DK,132.45,48.8,1.62,0,2.76,0
9/10/2020,21:45:00,0,DK,131.67,48.51,1.52,0,2.76,0
9/10/2020,22:00:00,0,DK,131.32,48.38,1.55,0,2.76,0
9/10/2020,22:15:00,0,DK,128.17,47.22,1.96,0,2.76,0
9/10/2020,22:30:00,0,DK,129.66,47.77,1.5,0,2.76,0
9/10/2020,22:45:00,0,DK,129.18,47.59,1.7,0,2.76,0
9/10/2020,23:00:00,0,DK,129.48,47.71,1.54,0,2.76,0
9/10/2020,23:15:00,0,DK,129.2,47.6,1.58,0,2.76,0
9/10/2020,23:30:00,0,DK,128.65,47.4,1.53,0,2.76,0
9/10/2020,23:45:00,0,DK,130.22,47.98,1.06,0,2.76,0
9/11/2020,0:00:00,0,DK,129.18,47.6,1.18,0,2.76,0
9/11/2020,0:15:00,0,DK,129.22,47.61,1.38,0,2.76,0
9/11/2020,0:30:00,0,DK,130.24,47.99,1.59,0,2.76,0
9/11/2020,0:45:00,0,DK,127.56,47,1.49,0,2.76,0
9/11/2020,1:00:00,0,DK,127.39,46.94,1.58,0,2.76,0
9/11/2020,1:15:00,0,DK,127.78,47.08,1.56,0,2.76,0
9/11/2020,1:30:00,0,DK,126.42,46.58,1.54,0,2.76,0
9/11/2020,1:45:00,0,DK,128,47.16,1.5,0,2.76,0
9/11/2020,2:00:00,0,DK,127.24,46.88,1.33,0,2.75,0
9/11/2020,2:15:00,0,DK,129.94,47.88,1.35,0,2.76,0
9/11/2020,2:30:00,0,DK,130.21,47.97,1.22,0,2.76,0
9/11/2020,2:45:00,0,DK,131.26,48.36,1.24,0,2.76,0
9/11/2020,3:00:00,0,DK,130.72,48.17,1.11,0,2.75,0
9/11/2020,3:15:00,0,DK,130.91,48.23,0.97,0,2.76,0
9/11/2020,3:30:00,0,DK,131.38,48.41,1.04,0,2.75,0
9/11/2020,3:45:00,0,DK,131.55,48.47,1.1,0,2.75,0
9/11/2020,4:00:00,0,DK,131.81,48.57,1.29,0,2.75,0
9/11/2020,4:15:00,0,DK,131.75,48.54,0.94,0,2.75,0
9/11/2020,4:30:00,0,DK,132.43,48.79,0.92,0,2.75,0
9/11/2020,4:45:00,0,DK,132.62,48.86,1.03,0,2.75,0
9/11/2020,5:00:00,0,DK,131.39,48.41,0.97,0,2.75,0
9/11/2020,5:15:00,0,DK,131.46,48.44,1.11,0,2.75,0
9/11/2020,5:30:00,0,DK,130.84,48.21,0.94,0,2.75,0
9/11/2020,5:45:00,0,DK,131.44,48.43,1.32,0,2.75,0
9/11/2020,6:00:00,0,DK,129.98,47.89,1.22,0,2.75,0
9/11/2020,6:15:00,0,DK,129.26,47.63,1.27,0,2.75,0
9/11/2020,6:30:00,0,DK,127.64,47.03,1.18,0,2.75,0
9/11/2020,6:45:00,0,DK,126.55,46.63,1.18,0,2.75,0
9/11/2020,7:00:00,0,DK,125.39,46.2,1.12,0,2.75,0
9/11/2020,7:15:00,0,DK,125.54,46.25,1.1,0,2.75,0
9/11/2020,7:30:00,0,DK,123.44,45.48,1.13,0,2.75,0
9/11/2020,7:45:00,0,DK,124.45,45.85,1.2,0,2.75,0
9/11/2020,8:00:00,0,DK,125.01,46.06,1.08,0,2.75,0
9/11/2020,8:15:00,0,DK,126.75,46.7,1.08,0,2.75,0
9/11/2020,8:30:00,0,DK,125.4,46.2,1.12,0,2.75,0
9/11/2020,8:45:00,0,DK,125.66,46.3,1.17,0,2.75,0
9/11/2020,9:00:00,0,DK,124.28,45.79,1.15,0,2.75,0
9/11/2020,9:15:00,0,DK,125.3,46.17,1.11,0,2.75,0
9/11/2020,9:30:00,0,DK,127.25,46.88,1.05,0,2.75,0
9/11/2020,9:45:00,0,DK,128.73,47.43,1.06,0,2.75,0
9/11/2020,10:00:00,0,DK,124.26,45.78,1.02,0,2.75,0
9/11/2020,10:15:00,0,DK,128.12,47.2,1,0,2.75,0
9/11/2020,10:30:00,0,DK,127.47,46.96,1.07,0,2.75,0
9/11/2020,10:45:00,0,DK,126.98,46.79,0.97,0,2.75,0
9/11/2020,11:00:00,0,DK,126.39,46.57,0.99,0,2.75,0
9/11/2020,11:15:00,0,DK,126.49,46.6,1.05,0,2.75,0
9/11/2020,11:30:00,0,DK,125.48,46.23,1.05,0,2.75,0
9/11/2020,11:45:00,0,DK,125.16,46.11,1.03,0,2.75,0
9/11/2020,12:00:00,0,DK,126.42,46.58,1.14,0,2.75,0
9/11/2020,12:15:00,0,DK,125.58,46.27,0.99,0,2.75,0
9/11/2020,12:30:00,0,DK,126.24,46.51,0.96,0,2.75,0
9/11/2020,12:45:00,0,DK,125.19,46.12,1.02,0,2.75,0
9/11/2020,13:00:00,0,DK,125.45,46.22,0.97,0,2.75,0
9/11/2020,13:15:00,0,DK,126.36,46.55,1.09,0,2.75,0
9/11/2020,13:30:00,0,DK,124.58,45.9,1.1,0,2.75,0
9/11/2020,13:45:00,0,DK,126.19,46.49,1.08,0,2.75,0
9/11/2020,14:00:00,0,DK,125.89,46.38,0.99,0,2.75,0
9/11/2020,14:15:00,0,DK,125.68,46.3,1.02,0,2.74,0
9/11/2020,14:30:00,0,DK,124.83,45.99,0.86,0,2.74,0
9/11/2020,14:45:00,0,DK,124.64,45.92,0.9,0,2.75,0
9/11/2020,15:00:00,0,DK,125.56,46.26,0.79,0,2.75,0
9/11/2020,15:15:00,0,DK,125.3,46.16,0.9,0,2.75,0
9/11/2020,15:30:00,0,DK,126.09,46.46,3.2,0,2.74,0
9/11/2020,15:45:00,0,DK,127.12,46.84,3.87,0,2.75,0
9/11/2020,16:00:00,0,DK,125.89,46.38,1.15,0,2.75,0
9/11/2020,16:15:00,0,DK,127.84,47.1,0.86,0,2.74,0
9/11/2020,16:30:00,0,DK,131.52,48.46,0.79,0,2.74,0
9/11/2020,16:45:00,0,DK,126.32,46.54,0.88,0,2.74,0
9/11/2020,17:00:00,0,DK,125.11,46.09,1.08,0,2.74,0
9/11/2020,17:15:00,0,DK,127.54,46.99,0.79,0,2.74,0
9/11/2020,17:30:00,0,DK,126.56,46.63,0.85,0,2.74,0
9/11/2020,17:45:00,0,DK,127.47,46.96,0.76,0,2.74,0
9/11/2020,18:00:00,0,DK,126.95,46.77,0.68,0,2.74,0
9/11/2020,18:15:00,0,DK,125.95,46.4,0.72,0,2.74,0
9/11/2020,18:30:00,0,DK,124.93,46.03,0.72,0,2.74,0
9/11/2020,18:45:00,0,DK,123.93,45.66,0.75,0,2.74,0
9/11/2020,19:00:00,0,DK,127.15,46.85,0.76,0,2.74,0
9/11/2020,19:15:00,0,DK,126.89,46.75,0.71,0,2.74,0
9/11/2020,19:30:00,0,DK,126.87,46.74,0.82,0,2.74,0
9/11/2020,19:45:00,0,DK,126.4,46.57,0.84,0,2.74,0
9/11/2020,20:00:00,0,DK,128.6,47.38,0.86,0,2.74,0
9/11/2020,20:15:00,0,DK,129.98,47.89,0.88,0,2.74,0
9/11/2020,20:30:00,0,DK,125.16,46.11,0.79,0,2.74,0
9/11/2020,20:45:00,0,DK,125.78,46.34,0.76,0,2.74,0
9/11/2020,21:00:00,0,DK,124.88,46.01,0.79,0,2.74,0
9/11/2020,21:15:00,0,DK,124.76,45.96,0.79,0,2.74,0
9/11/2020,21:30:00,0,DK,125.47,46.23,0.71,0,2.74,0
9/11/2020,21:45:00,0,DK,125.1,46.09,0.75,0,2.74,0
9/11/2020,22:00:00,0,DK,108.84,40.09,0.8,0,2.74,0
9/11/2020,22:15:00,0,DK,123.62,45.55,0.66,0,2.74,0
9/11/2020,22:30:00,0,DK,122.89,45.27,0.76,0,2.74,0
9/11/2020,22:45:00,0,DK,124.24,45.77,0.83,0,2.74,0
9/11/2020,23:00:00,0,DK,124.01,45.69,1.28,0,2.74,0
9/11/2020,23:15:00,0,DK,123.56,45.52,0.78,0,2.74,0
9/11/2020,23:30:00,0,DK,123.94,45.66,0.74,0,2.74,0
9/11/2020,23:45:00,0,DK,124.58,45.9,0.77,0,2.74,0
9/12/2020,0:00:00,0,DK,123.23,45.4,0.78,0,2.74,0
9/12/2020,0:15:00,0,DK,123.63,45.55,0.76,0,2.74,0
9/12/2020,0:30:00,0,DK,123.48,45.49,0.76,0,2.73,0
9/12/2020,0:45:00,0,DK,124.39,45.83,0.67,0,2.74,0
9/12/2020,1:00:00,0,DK,124.24,45.77,0.8,0,2.74,0
9/12/2020,1:15:00,0,DK,125.6,46.28,0.74,0,2.74,0
9/12/2020,1:30:00,0,DK,125.73,46.32,0.72,0,2.73,0
9/12/2020,1:45:00,0,DK,126.04,46.44,0.72,0,2.73,0
9/12/2020,2:00:00,0,DK,126.83,46.73,0.74,0,2.73,0
9/12/2020,2:15:00,0,DK,125.84,46.36,0.76,0,2.74,0
9/12/2020,2:30:00,0,DK,125.72,46.32,0.77,0,2.73,0
9/12/2020,2:45:00,0,DK,125.31,46.17,0.77,0,2.73,0
9/12/2020,3:00:00,0,DK,124.52,45.88,0.78,0,2.73,0
9/12/2020,3:15:00,0,DK,124.71,45.95,0.77,0,2.73,0
9/12/2020,3:30:00,0,DK,124.85,46,0.72,0,2.73,0
9/12/2020,3:45:00,0,DK,123.5,45.5,0.76,0,2.73,0
9/12/2020,4:00:00,0,DK,123.01,45.32,0.87,0,2.73,0
9/12/2020,4:15:00,0,DK,123.5,45.5,0.77,0,2.73,0
9/12/2020,4:30:00,0,DK,120.51,44.4,0.7,0,2.73,0
9/12/2020,4:45:00,0,DK,120.76,44.49,0.84,0,2.73,0
9/12/2020,5:00:00,0,DK,120.57,44.42,0.75,0,2.73,0
9/12/2020,5:15:00,0,DK,121.84,44.89,0.77,0,2.73,0
9/12/2020,5:30:00,0,DK,122.77,45.23,0.96,0,2.73,0
9/12/2020,5:45:00,0,DK,122.69,45.2,0.72,0,2.73,0
9/12/2020,6:00:00,0,DK,122.03,44.96,0.77,0,2.73,0
9/12/2020,6:15:00,0,DK,122.64,45.18,0.78,0,2.73,0
9/12/2020,6:30:00,0,DK,123.41,45.47,0.77,0,2.73,0
9/12/2020,6:45:00,0,DK,125.58,46.27,0.77,0,2.73,0
9/12/2020,7:00:00,0,DK,125.66,46.3,0.8,0,2.73,0
9/12/2020,7:15:00,0,DK,125.75,46.33,0.73,0,2.73,0
9/12/2020,7:30:00,0,DK,125.94,46.4,0.79,0,2.73,0
9/12/2020,7:45:00,0,DK,126.14,46.47,0.73,0,2.73,0
9/12/2020,8:00:00,0,DK,126.65,46.66,1.36,0,2.73,0
9/12/2020,8:15:00,0,DK,125.21,46.13,0.71,0,2.73,0
9/12/2020,8:30:00,0,DK,125.18,46.12,0.79,0,2.73,0
9/12/2020,8:45:00,0,DK,125.38,46.2,0.83,0,2.73,0
9/12/2020,9:00:00,0,DK,125.05,46.07,0.75,0,2.73,0
9/12/2020,9:15:00,0,DK,126.8,46.72,0.79,0,2.73,0
9/12/2020,9:30:00,0,DK,127.05,46.81,0.83,0,2.73,0
9/12/2020,9:45:00,0,DK,126.83,46.73,0.84,0,2.73,0
9/12/2020,10:00:00,0,DK,128.92,47.5,0.87,0,2.73,0
9/12/2020,10:15:00,0,DK,129.14,47.58,0.78,0,2.73,0
9/12/2020,10:30:00,0,DK,130.85,48.21,0.86,0,2.73,0
9/12/2020,10:45:00,0,DK,129.51,47.72,0.76,0,2.73,0
9/12/2020,11:00:00,0,DK,127.51,46.98,0.89,0,2.73,0
9/12/2020,11:15:00,0,DK,124.96,46.04,0.69,0,2.73,0
9/12/2020,11:30:00,0,DK,125.07,46.08,0.75,0,2.73,0
9/12/2020,11:45:00,0,DK,125.24,46.14,0.74,0,2.73,0
9/12/2020,12:00:00,0,DK,128.77,47.44,0.85,0,2.73,0
9/12/2020,12:15:00,0,DK,128.48,47.34,0.81,0,2.72,0
9/12/2020,12:30:00,0,DK,128.5,47.35,0.7,0,2.73,0
9/12/2020,12:45:00,0,DK,124.63,45.92,0.6,0,2.73,0
9/12/2020,13:00:00,0,DK,123.8,45.61,0.67,0,2.72,0
9/12/2020,13:15:00,0,DK,124.19,45.75,0.67,0,2.73,0
9/12/2020,13:30:00,0,DK,123.65,45.56,0.63,0,2.73,0
9/12/2020,13:45:00,0,DK,125.44,46.22,0.68,0,2.73,0
9/12/2020,14:00:00,0,DK,125.16,46.11,0.73,0,2.72,0
9/12/2020,14:15:00,0,DK,128.49,47.34,0.75,0,2.73,0
9/12/2020,14:30:00,0,DK,129.45,47.7,0.62,0,2.73,0
9/12/2020,14:45:00,0,DK,129.46,47.7,0.7,0,2.73,0
9/12/2020,15:00:00,0,DK,127.5,46.98,0.65,0,2.73,0
9/12/2020,15:15:00,0,DK,129.2,47.6,0.67,0,2.73,0
9/12/2020,15:30:00,0,DK,129.26,47.63,0.72,0,2.72,0
9/12/2020,15:45:00,0,DK,126.58,46.64,0.69,0,2.73,0
9/12/2020,16:00:00,0,DK,127.18,46.86,0.72,0,2.72,0
9/12/2020,16:15:00,0,DK,127.75,47.07,0.74,0,2.73,0
9/12/2020,16:30:00,0,DK,126.96,46.78,0.7,0,2.72,0
9/12/2020,16:45:00,0,DK,125.9,46.38,0.71,0,2.72,0
9/12/2020,17:00:00,0,DK,125.13,46.1,0.71,0,2.72,0
9/12/2020,17:15:00,0,DK,124.74,45.96,0.67,0,2.72,0
9/12/2020,17:30:00,0,DK,122.2,45.02,0.69,0,2.72,0
9/12/2020,17:45:00,0,DK,125.12,46.1,0.7,0,2.72,0
9/12/2020,18:00:00,0,DK,125.48,46.23,0.73,0,2.72,0
9/12/2020,18:15:00,0,DK,124.19,45.76,0.68,0,2.72,0
9/12/2020,18:30:00,0,DK,123.57,45.53,0.71,0,2.72,0
9/12/2020,18:45:00,0,DK,123.61,45.54,0.68,0,2.72,0
9/12/2020,19:00:00,0,DK,123.4,45.46,0.73,0,2.72,0
9/12/2020,19:15:00,0,DK,123.44,45.48,0.71,0,2.72,0
9/12/2020,19:30:00,0,DK,123.57,45.53,0.68,0,2.72,0
9/12/2020,19:45:00,0,DK,123.97,45.67,0.69,0,2.72,0
9/12/2020,20:00:00,0,DK,123.66,45.56,0.69,0,2.72,0
9/12/2020,20:15:00,0,DK,123.85,45.63,0.69,0,2.72,0
9/12/2020,20:30:00,0,DK,124.09,45.72,0.7,0,2.72,0
9/12/2020,20:45:00,0,DK,124.37,45.82,0.71,0,2.72,0
9/12/2020,21:00:00,0,DK,124.28,45.79,0.68,0,2.72,0
9/12/2020,21:15:00,0,DK,124.69,45.94,0.74,0,2.72,0
9/12/2020,21:30:00,0,DK,124.93,46.03,0.78,0,2.72,0
9/12/2020,21:45:00,0,DK,125.39,46.2,0.72,0,2.72,0
9/12/2020,22:00:00,0,DK,124.65,45.92,0.73,0,2.72,0
9/12/2020,22:15:00,0,DK,125.57,46.26,0.71,0,2.72,0
9/12/2020,22:30:00,0,DK,125.83,46.36,0.73,0,2.72,0
9/12/2020,22:45:00,0,DK,125.94,46.4,0.71,0,2.72,0
9/12/2020,23:00:00,0,DK,126.84,46.73,0.72,0,2.72,0
9/12/2020,23:15:00,0,DK,129.13,47.58,0.71,0,2.72,0
9/12/2020,23:30:00,0,DK,127.33,46.91,0.99,0,2.72,0
9/12/2020,23:45:00,0,DK,128.17,47.22,0.82,0,2.72,0
9/13/2020,0:00:00,0,DK,129.71,47.79,1.56,0,2.71,0
9/13/2020,0:15:00,0,DK,128.68,47.41,0.78,0,2.72,0
9/13/2020,0:30:00,0,DK,129.44,47.69,0.89,0,2.72,0
9/13/2020,0:45:00,0,DK,131.55,48.47,0.78,0,2.72,0
9/13/2020,1:00:00,0,DK,129.17,47.59,0.85,0,2.72,0
9/13/2020,1:15:00,0,DK,129.92,47.87,0.8,0,2.71,0
9/13/2020,1:30:00,0,DK,128.47,47.34,0.87,0,2.71,0
9/13/2020,1:45:00,0,DK,127.03,46.8,1.07,0,2.71,0
9/13/2020,2:00:00,0,DK,127.06,46.81,0.79,0,2.71,0
9/13/2020,2:15:00,0,DK,126.23,46.51,0.71,0,2.71,0
9/13/2020,2:30:00,0,DK,125.49,46.23,0.69,0,2.71,0
9/13/2020,2:45:00,0,DK,125.35,46.18,0.81,0,2.71,0
9/13/2020,3:00:00,0,DK,124.34,45.81,0.68,0,2.71,0
9/13/2020,3:15:00,0,DK,124.66,45.93,0.7,0,2.71,0
9/13/2020,3:30:00,0,DK,124.03,45.7,0.69,0,2.71,0
9/13/2020,3:45:00,0,DK,123.68,45.57,0.65,0,2.71,0
9/13/2020,4:00:00,0,DK,123.71,45.58,0.71,0,2.71,0
9/13/2020,4:15:00,0,DK,123.75,45.59,0.73,0,2.71,0
9/13/2020,4:30:00,0,DK,123.85,45.63,0.71,0,2.71,0
9/13/2020,4:45:00,0,DK,123.81,45.62,0.71,0,2.71,0
9/13/2020,5:00:00,0,DK,124.29,45.79,0.72,0,2.71,0
9/13/2020,5:15:00,0,DK,123.61,45.54,0.69,0,2.71,0
9/13/2020,5:30:00,0,DK,123.85,45.63,0.73,0,2.71,0
9/13/2020,5:45:00,0,DK,123.44,45.48,0.74,0,2.71,0
9/13/2020,6:00:00,0,DK,123.4,45.46,0.8,0,2.71,0
9/13/2020,6:15:00,0,DK,123.76,45.59,0.65,0,2.71,0
9/13/2020,6:30:00,0,DK,123.3,45.43,0.69,0,2.71,0
9/13/2020,6:45:00,0,DK,123.28,45.42,0.7,0,2.71,0
9/13/2020,7:00:00,0,DK,123.23,45.4,0.83,0,2.71,0
9/13/2020,7:15:00,0,DK,123.38,45.46,0.9,0,2.71,0
9/13/2020,7:30:00,0,DK,123.37,45.45,0.65,0,2.71,0
9/13/2020,7:45:00,0,DK,123.38,45.46,0.68,0,2.71,0
9/13/2020,8:00:00,0,DK,123.22,45.4,0.68,0,2.71,0
9/13/2020,8:15:00,0,DK,123.08,45.34,0.67,0,2.71,0
9/13/2020,8:30:00,0,DK,122.98,45.31,0.65,0,2.71,0
9/13/2020,8:45:00,0,DK,123.09,45.35,0.61,0,2.71,0
9/13/2020,9:00:00,0,DK,122.79,45.24,0.62,0,2.71,0
9/13/2020,9:15:00,0,DK,123.43,45.47,0.55,0,2.71,0
9/13/2020,9:30:00,0,DK,123.07,45.34,0.57,0,2.71,0
9/13/2020,9:45:00,0,DK,123.09,45.35,0.63,0,2.71,0
9/13/2020,10:00:00,0,DK,122.91,45.28,0.61,0,2.71,0
9/13/2020,10:15:00,0,DK,122.41,45.1,0.63,0,2.71,0
9/13/2020,10:30:00,0,DK,122.07,44.97,0.55,0,2.71,0
9/13/2020,10:45:00,0,DK,122.1,44.98,0.58,0,2.71,0
9/13/2020,11:00:00,0,DK,121.83,44.88,0.61,0,2.71,0
9/13/2020,11:15:00,0,DK,122.26,45.04,0.62,0,2.71,0
9/13/2020,11:30:00,0,DK,121.95,44.93,0.68,0,2.71,0
9/13/2020,11:45:00,0,DK,122.09,44.98,0.61,0,2.71,0
9/13/2020,12:00:00,0,DK,122.18,45.01,0.6,0,2.7,0
9/13/2020,12:15:00,0,DK,121.92,44.92,0.58,0,2.71,0
9/13/2020,12:30:00,0,DK,122.17,45.01,0.58,0,2.71,0
9/13/2020,12:45:00,0,DK,121.81,44.88,0.63,0,2.71,0
9/13/2020,13:00:00,0,DK,122.16,45.01,0.56,0,2.71,0
9/13/2020,13:15:00,0,DK,121.88,44.9,0.56,0,2.7,0
9/13/2020,13:30:00,0,DK,121.79,44.87,0.53,0,2.71,0
9/13/2020,13:45:00,0,DK,121.62,44.81,0.55,0,2.7,0
9/13/2020,14:00:00,0,DK,121.35,44.71,0.53,0,2.7,0
9/13/2020,14:15:00,0,DK,121.61,44.8,0.5,0,2.7,0
9/13/2020,14:30:00,0,DK,120.82,44.51,0.56,0,2.7,0
9/13/2020,14:45:00,0,DK,120.91,44.55,0.54,0,2.7,0
9/13/2020,15:00:00,0,DK,121.45,44.74,0.58,0,2.71,0
9/13/2020,15:15:00,0,DK,122.17,45.01,0.53,0,2.7,0
9/13/2020,15:30:00,0,DK,120.78,44.5,0.59,0,2.71,0
9/13/2020,15:45:00,0,DK,121.17,44.64,0.61,0,2.71,0
9/13/2020,16:00:00,0,DK,121.62,44.81,0.86,0,2.7,0
9/13/2020,16:15:00,0,DK,122.11,44.99,1.17,0,2.7,0
9/13/2020,16:30:00,0,DK,122.95,45.3,0.66,0,2.7,0
9/13/2020,16:45:00,0,DK,121.53,44.77,0.76,0,2.71,0
9/13/2020,17:00:00,0,DK,122.31,45.06,0.59,0,2.7,0
9/13/2020,17:15:00,0,DK,122.01,44.95,0.63,0,2.71,0
9/13/2020,17:30:00,0,DK,121.58,44.79,0.72,0,2.7,0
9/13/2020,17:45:00,0,DK,122.88,45.27,0.58,0,2.7,0
9/13/2020,18:00:00,0,DK,123.24,45.4,0.54,0,2.7,0
9/13/2020,18:15:00,0,DK,123.86,45.63,0.53,0,2.7,0
9/13/2020,18:30:00,0,DK,123.82,45.62,0.57,0,2.7,0
9/13/2020,18:45:00,0,DK,123.8,45.61,0.62,0,2.7,0
9/13/2020,19:00:00,0,DK,122.85,45.26,0.66,0,2.7,0
9/13/2020,19:15:00,0,DK,121.28,44.68,0.56,0,2.7,0
9/13/2020,19:30:00,0,DK,121.75,44.86,0.6,0,2.7,0
9/13/2020,19:45:00,0,DK,122.43,45.11,0.59,0,2.7,0
9/13/2020,20:00:00,0,DK,122.75,45.22,0.57,0,2.7,0
9/13/2020,20:15:00,0,DK,122.31,45.06,0.52,0,2.7,0
9/13/2020,20:30:00,0,DK,122.9,45.28,0.58,0,2.7,0
9/13/2020,20:45:00,0,DK,124.36,45.82,0.66,0,2.7,0
9/13/2020,21:00:00,0,DK,122.93,45.29,0.57,0,2.7,0
9/13/2020,21:15:00,0,DK,122,44.95,1.11,0,2.7,0
9/13/2020,21:30:00,0,DK,120.8,44.5,0.72,0,2.7,0
9/13/2020,21:45:00,0,DK,121.86,44.89,0.65,0,2.7,0
9/13/2020,22:00:00,0,DK,121.45,44.74,0.84,0,2.7,0
9/13/2020,22:15:00,0,DK,120.12,44.25,0.61,0,2.7,0
9/13/2020,22:30:00,0,DK,121.61,44.8,0.69,0,2.7,0
9/13/2020,22:45:00,0,DK,121.68,44.83,0.7,0,2.7,0
9/13/2020,23:00:00,0,DK,121.99,44.94,0.62,0,2.7,0
9/13/2020,23:15:00,0,DK,121,44.58,0.86,0,2.7,0
9/13/2020,23:30:00,0,DK,121.65,44.82,0.82,0,2.7,0
9/13/2020,23:45:00,0,DK,121.49,44.76,0.76,0,2.7,0
9/14/2020,0:00:00,0,DK,121.56,44.79,0.6,0,2.69,0
9/14/2020,0:15:00,0,DK,122.03,44.96,0.61,0,2.7,0
9/14/2020,0:30:00,0,DK,121.34,44.7,0.6,0,2.7,0
9/14/2020,0:45:00,0,DK,122.02,44.96,0.6,0,2.7,0
9/14/2020,1:00:00,0,DK,122.13,45,0.57,0,2.7,0
9/14/2020,1:15:00,0,DK,121.99,44.95,0.6,0,2.7,0
9/14/2020,1:30:00,0,DK,121.76,44.86,0.64,0,2.7,0
9/14/2020,1:45:00,0,DK,121.9,44.91,0.67,0,2.69,0
9/14/2020,2:00:00,0,DK,121.98,44.94,0.55,0,2.69,0
9/14/2020,2:15:00,0,DK,121.82,44.88,0.55,0,2.69,0
