Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,fDOM QSU,fDOM RFU,Turbidity FNU,TSS mg/L,Battery V,Cable Pwr V
9/27/2020,18:15:00,0,ND,103.58,32.37,0.13,0,2.5,0
9/27/2020,18:30:00,0,ND,102.96,32.17,3.91,0,2.5,0
9/27/2020,18:45:00,0,ND,103.73,32.41,0.15,0,2.5,0
9/27/2020,19:00:00,0,ND,103.73,32.41,0.26,0,2.5,0
9/27/2020,19:15:00,0,ND,103.84,32.45,-0.12,0,2.5,0
9/27/2020,19:30:00,0,ND,103.5,32.34,-0.21,0,2.5,0
9/27/2020,19:45:00,0,ND,103.72,32.41,-0.11,0,2.5,0
9/27/2020,20:00:00,0,ND,103.75,32.42,-0.11,0,2.49,0
9/27/2020,20:15:00,0,ND,104.49,32.66,-0.07,0,2.5,0
9/27/2020,20:30:00,0,ND,103.49,32.34,-0.13,0,2.5,0
9/27/2020,20:45:00,0,ND,103.16,32.23,-0.18,0,2.5,0
9/27/2020,21:00:00,0,ND,102.39,31.99,-0.21,0,2.5,0
9/27/2020,21:15:00,0,ND,103.08,32.2,-0.07,0,2.5,0
9/27/2020,21:30:00,0,ND,103.19,32.24,0.29,0,2.5,0
9/27/2020,21:45:00,0,ND,103.25,32.26,-0.16,0,2.5,0
9/27/2020,22:00:00,0,ND,103.26,32.26,-0.18,0,2.5,0
9/27/2020,22:15:00,0,ND,103.14,32.23,-0.11,0,2.5,0
9/27/2020,22:30:00,0,ND,103.11,32.22,-0.13,0,2.5,0
9/27/2020,22:45:00,0,ND,103.34,32.29,-0.02,0,2.5,0
9/27/2020,23:00:00,0,ND,102.75,32.1,0.25,0,2.5,0
9/27/2020,23:15:00,0,ND,102.34,31.97,-0.01,0,2.5,0
9/27/2020,23:30:00,0,ND,103.24,32.26,0.29,0,2.49,0
9/27/2020,23:45:00,0,ND,102.99,32.18,0.1,0,2.5,0
9/28/2020,0:00:00,0,ND,103.12,32.22,-0.04,0,2.5,0
9/28/2020,0:15:00,0,ND,103.14,32.22,-0.06,0,2.5,0
9/28/2020,0:30:00,0,ND,102.07,31.88,-0.13,0,2.5,0
9/28/2020,0:45:00,0,ND,102.29,31.95,0.14,0,2.5,0
9/28/2020,1:00:00,0,ND,102.25,31.94,-0.03,0,2.5,0
9/28/2020,1:15:00,0,ND,101.75,31.78,-0.18,0,2.5,0
9/28/2020,1:30:00,0,ND,101.24,31.62,0.07,0,2.5,0
9/28/2020,1:45:00,0,ND,101.08,31.57,0.02,0,2.5,0
9/28/2020,2:00:00,0,ND,100.08,31.25,-0.06,0,2.5,0
9/28/2020,2:15:00,0,ND,100.11,31.26,-0.12,0,2.5,0
9/28/2020,2:30:00,0,ND,99.99,31.22,0.29,0,2.5,0
9/28/2020,2:45:00,0,ND,99.99,31.22,-0.07,0,2.49,0
9/28/2020,3:00:00,0,ND,101.01,31.55,0.32,0,2.5,0
9/28/2020,3:15:00,0,ND,101.25,31.62,0.28,0,2.5,0
9/28/2020,3:30:00,0,ND,101.16,31.59,0.13,0,2.5,0
9/28/2020,3:45:00,0,ND,101.23,31.62,-0.03,0,2.5,0
9/28/2020,4:00:00,0,ND,100.86,31.5,0.01,0,2.49,0
9/28/2020,4:15:00,0,ND,101.54,31.71,0.08,0,2.49,0
9/28/2020,4:30:00,0,ND,101.48,31.7,0.02,0,2.49,0
9/28/2020,4:45:00,0,ND,101.38,31.66,0.1,0,2.5,0
9/28/2020,5:00:00,0,ND,101.5,31.7,-0.04,0,2.5,0
9/28/2020,5:15:00,0,ND,101.48,31.7,-0.06,0,2.49,0
9/28/2020,5:30:00,0,ND,102.23,31.93,0.03,0,2.5,0
9/28/2020,5:45:00,0,ND,102.28,31.95,-0.03,0,2.5,0
9/28/2020,6:00:00,0,ND,102.31,31.96,0.07,0,2.5,0
9/28/2020,6:15:00,0,ND,102.36,31.98,0.26,0,2.5,0
9/28/2020,6:30:00,0,ND,102.4,31.99,0.17,0,2.49,0
9/28/2020,6:45:00,0,ND,102.29,31.95,1.23,0,2.5,0
9/28/2020,7:00:00,0,ND,102.48,32.01,-0.12,0,2.49,0
9/28/2020,7:15:00,0,ND,102.61,32.06,-0.02,0,2.5,0
9/28/2020,7:30:00,0,ND,102.24,31.94,-0.08,0,2.49,0
9/28/2020,7:45:00,0,ND,102.72,32.09,-0.06,0,2.5,0
9/28/2020,8:00:00,0,ND,103.03,32.19,-0.16,0,2.49,0
9/28/2020,8:15:00,0,ND,102.67,32.08,-0.03,0,2.5,0
9/28/2020,8:30:00,0,ND,103.22,32.25,-0.13,0,2.5,0
9/28/2020,8:45:00,0,ND,103.16,32.23,0.02,0,2.5,0
9/28/2020,9:00:00,0,ND,103.35,32.29,0.25,0,2.5,0
9/28/2020,9:15:00,0,ND,103.07,32.2,0.01,0,2.5,0
9/28/2020,9:30:00,0,ND,103.8,32.43,-0.14,0,2.49,0
9/28/2020,9:45:00,0,ND,103.61,32.38,-0.18,0,2.5,0
9/28/2020,10:00:00,0,ND,103.38,32.3,-0.24,0,2.5,0
9/28/2020,10:15:00,0,ND,103.21,32.25,0.1,0,2.5,0
9/28/2020,10:30:00,0,ND,103.34,32.29,-0.09,0,2.49,0
9/28/2020,10:45:00,0,ND,102.62,32.06,-0.15,0,2.5,0
9/28/2020,11:00:00,0,ND,102.75,32.1,-0.18,0,2.5,0
9/28/2020,11:15:00,0,ND,102.63,32.06,-0.1,0,2.5,0
9/28/2020,11:30:00,0,ND,102.1,31.89,-0.09,0,2.5,0
9/28/2020,11:45:00,0,ND,100.98,31.53,0.36,0,2.5,0
9/28/2020,12:00:00,0,ND,101.75,31.78,0.3,0,2.5,0
9/28/2020,12:15:00,0,ND,102.06,31.88,0.13,0,2.5,0
9/28/2020,12:30:00,0,ND,102.09,31.89,-0.17,0,2.5,0
9/28/2020,12:45:00,0,ND,101.23,31.62,0.06,0,2.5,0
9/28/2020,13:00:00,0,ND,102,31.86,-0.18,0,2.5,0
9/28/2020,13:15:00,0,ND,101.66,31.75,-0.04,0,2.5,0
9/28/2020,13:30:00,0,ND,101.7,31.77,0.09,0,2.5,0
9/28/2020,13:45:00,0,ND,101.82,31.8,0.76,0,2.51,0
9/28/2020,14:00:00,0,ND,102.02,31.87,0.02,0,2.51,0
9/28/2020,14:15:00,0,ND,101.55,31.72,0.09,0,2.51,0
9/28/2020,14:30:00,0,ND,101.61,31.74,-0.07,0,2.51,0
9/28/2020,14:45:00,0,ND,100.08,31.25,-0.16,0,2.51,0
9/28/2020,15:00:00,0,ND,101.39,31.67,-0.21,0,2.51,0
9/28/2020,15:15:00,0,ND,100.67,31.44,0.03,0,2.51,0
9/28/2020,15:30:00,0,ND,100.66,31.43,-0.05,0,2.51,0
9/28/2020,15:45:00,0,ND,102.32,31.96,0.1,0,2.51,0
9/28/2020,16:00:00,0,ND,101.58,31.73,0,0,2.51,0
9/28/2020,16:15:00,0,ND,102.85,32.13,-0.01,0,2.51,0
9/28/2020,16:30:00,0,ND,101.37,31.66,-0.2,0,2.51,0
9/28/2020,16:45:00,0,ND,102.06,31.88,-0.21,0,2.51,0
9/28/2020,17:00:00,0,ND,101.68,31.76,-0.25,0,2.51,0
9/28/2020,17:15:00,0,ND,102.37,31.98,-0.2,0,2.51,0
9/28/2020,17:30:00,0,ND,101.26,31.63,-0.27,0,2.51,0
9/28/2020,17:45:00,0,ND,99.27,30.99,-0.29,0,2.51,0
9/28/2020,18:00:00,0,ND,99.31,31,-0.26,0,2.51,0
9/28/2020,18:15:00,0,ND,99.5,31.06,-0.15,0,2.51,0
9/28/2020,18:30:00,0,ND,99.74,31.14,-0.04,0,2.51,0
9/28/2020,18:45:00,0,ND,99.31,31,-0.01,0,2.51,0
9/28/2020,19:00:00,0,ND,101.85,31.81,-0.06,0,2.51,0
9/28/2020,19:15:00,0,ND,100.88,31.5,-0.18,0,2.51,0
9/28/2020,19:30:00,0,ND,100.03,31.23,-0.04,0,2.51,0
9/28/2020,19:45:00,0,ND,101.34,31.65,0,0,2.51,0
9/28/2020,20:00:00,0,ND,101.39,31.67,-0.19,0,2.51,0
9/28/2020,20:15:00,0,ND,101.68,31.76,-0.07,0,2.5,0
9/28/2020,20:30:00,0,ND,101.5,31.7,-0.09,0,2.51,0
9/28/2020,20:45:00,0,ND,101.48,31.7,-0.13,0,2.5,0
9/28/2020,21:00:00,0,ND,101.77,31.79,-0.19,0,2.51,0
9/28/2020,21:15:00,0,ND,101.32,31.64,-0.11,0,2.51,0
9/28/2020,21:30:00,0,ND,101.71,31.77,-0.19,0,2.51,0
9/28/2020,21:45:00,0,ND,101.62,31.74,-0.13,0,2.5,0
9/28/2020,22:00:00,0,ND,101.74,31.78,-0.07,0,2.51,0
9/28/2020,22:15:00,0,ND,101.83,31.81,-0.11,0,2.51,0
9/28/2020,22:30:00,0,ND,101.85,31.81,-0.16,0,2.5,0
9/28/2020,22:45:00,0,ND,101.78,31.79,-0.17,0,2.51,0
9/28/2020,23:00:00,0,ND,101.97,31.85,-0.12,0,2.5,0
9/28/2020,23:15:00,0,ND,102.16,31.91,-0.09,0,2.51,0
9/28/2020,23:30:00,0,ND,101.98,31.86,-0.04,0,2.51,0
9/28/2020,23:45:00,0,ND,102.75,32.1,-0.2,0,2.5,0
9/29/2020,0:00:00,0,ND,103.36,32.3,-0.29,0,2.51,0
9/29/2020,0:15:00,0,ND,104.09,32.53,-0.12,0,2.51,0
9/29/2020,0:30:00,0,ND,103.2,32.25,-0.11,0,2.5,0
9/29/2020,0:45:00,0,ND,104.09,32.53,-0.02,0,2.5,0
9/29/2020,4:00:00,0,ND,104.58,32.68,0.09,0,2.5,0
9/29/2020,4:15:00,0,ND,104.94,32.8,0.69,0,2.5,0
9/29/2020,4:30:00,0,ND,105,32.82,0.09,0,2.5,0
9/29/2020,4:45:00,0,ND,104.64,32.7,0.08,0,2.5,0
9/29/2020,5:00:00,0,ND,105.22,32.89,-0.11,0,2.5,0
9/29/2020,5:15:00,0,ND,105.08,32.84,0.31,0,2.5,0
9/29/2020,5:30:00,0,ND,105.19,32.88,-0.15,0,2.5,0
9/29/2020,5:45:00,0,ND,105.26,32.9,0.68,0,2.5,0
9/29/2020,6:00:00,0,ND,105.16,32.87,0.24,0,2.5,0
9/29/2020,6:15:00,0,ND,104.98,32.81,0.13,0,2.5,0
9/29/2020,6:30:00,0,ND,105.33,32.92,0.29,0,2.5,0
9/29/2020,6:45:00,0,ND,105.23,32.89,-0.19,0,2.5,0
9/29/2020,7:00:00,0,ND,105.14,32.87,-0.21,0,2.5,0
9/29/2020,7:15:00,0,ND,105.21,32.89,-0.25,0,2.5,0
9/29/2020,7:30:00,0,ND,104.91,32.79,-0.18,0,2.5,0
9/29/2020,7:45:00,0,ND,105.82,33.08,-0.19,0,2.5,0
9/29/2020,8:00:00,0,ND,105.62,33.02,-0.2,0,2.5,0
9/29/2020,8:15:00,0,ND,105.36,32.93,-0.12,0,2.5,0
9/29/2020,8:30:00,0,ND,105.57,33,-0.12,0,2.5,0
9/29/2020,8:45:00,0,ND,105.91,33.11,-0.14,0,2.5,0
9/29/2020,9:00:00,0,ND,105.95,33.12,-0.24,0,2.5,0
9/29/2020,9:15:00,0,ND,105.22,32.89,-0.27,0,2.5,0
9/29/2020,9:30:00,0,ND,106.02,33.14,-0.26,0,2.5,0
9/29/2020,9:45:00,0,ND,105.52,32.99,-0.27,0,2.5,0
9/29/2020,10:00:00,0,ND,105.8,33.07,0.28,0,2.5,0
9/29/2020,10:15:00,0,ND,105.97,33.13,-0.27,0,2.5,0
9/29/2020,10:30:00,0,ND,95.12,29.66,-0.1,0,2.5,0
9/29/2020,10:45:00,0,ND,95.47,29.78,-0.22,0,2.5,0
9/29/2020,11:00:00,0,ND,95.15,29.68,-0.07,0,2.5,0
9/29/2020,11:15:00,0,ND,94.16,29.36,-0.11,0,2.5,0
9/29/2020,11:30:00,0,ND,91.27,28.44,-0.33,0,2.5,0
9/29/2020,11:45:00,0,ND,92.72,28.9,-0.26,0,2.5,0
9/29/2020,12:00:00,0,ND,90.99,28.35,-0.08,0,2.5,0
9/29/2020,12:15:00,0,ND,90.34,28.14,-0.08,0,2.5,0
9/29/2020,12:30:00,0,ND,90.79,28.28,-0.27,0,2.5,0
9/29/2020,12:45:00,0,ND,88.07,27.41,-0.14,0,2.5,0
9/29/2020,13:00:00,0,ND,90.99,28.34,0.47,0,2.5,0
9/29/2020,13:15:00,0,ND,90.99,28.34,0.09,0,2.5,0
9/29/2020,13:30:00,0,ND,90.72,28.26,0.23,0,2.5,0
9/29/2020,13:45:00,0,ND,90.15,28.08,0.46,0,2.5,0
9/30/2020,0:30:00,0,ND,101.42,31.67,0.09,0,2.5,0
9/30/2020,0:45:00,0,ND,101.62,31.74,-0.01,0,2.5,0
9/30/2020,1:00:00,0,ND,101.78,31.79,0.04,0,2.5,0
9/30/2020,1:15:00,0,ND,101.97,31.85,-0.04,0,2.5,0
9/30/2020,1:30:00,0,ND,101.97,31.85,-0.01,0,2.5,0
9/30/2020,1:45:00,0,ND,102.54,32.03,-0.07,0,2.5,0
9/30/2020,2:00:00,0,ND,102.81,32.12,0.16,0,2.5,0
9/30/2020,2:15:00,0,ND,103.15,32.23,-0.09,0,2.5,0
9/30/2020,2:30:00,0,ND,104.18,32.56,-0.12,0,2.5,0
9/30/2020,2:45:00,0,ND,103.96,32.49,-0.02,0,2.5,0
9/30/2020,3:00:00,0,ND,104.1,32.53,-0.03,0,2.5,0
9/30/2020,3:15:00,0,ND,104.55,32.68,0.03,0,2.5,0
9/30/2020,3:30:00,0,ND,104.56,32.68,-0.07,0,2.5,0
9/30/2020,3:45:00,0,ND,104.7,32.72,-0.03,0,2.5,0
9/30/2020,4:00:00,0,ND,104.58,32.68,0.15,0,2.5,0
9/30/2020,4:15:00,0,ND,104.17,32.55,0.01,0,2.5,0
9/30/2020,4:30:00,0,ND,103.78,32.43,-0.03,0,2.49,0
9/30/2020,4:45:00,0,ND,104.55,32.67,0.02,0,2.49,0
9/30/2020,5:00:00,0,ND,104.4,32.63,0.05,0,2.49,0
9/30/2020,5:15:00,0,ND,105.11,32.85,0.03,0,2.49,0
9/30/2020,5:30:00,0,ND,105.36,32.94,0,0,2.5,0
9/30/2020,5:45:00,0,ND,104.32,32.6,0.01,0,2.49,0
9/30/2020,6:00:00,0,ND,105.09,32.85,0.06,0,2.5,0
9/30/2020,6:15:00,0,ND,105.13,32.86,0.04,0,2.5,0
9/30/2020,6:30:00,0,ND,105.16,32.87,0.2,0,2.5,0
9/30/2020,6:45:00,0,ND,105.27,32.91,0.23,0,2.5,0
9/30/2020,7:00:00,0,ND,105.78,33.07,0,0,2.5,0
9/30/2020,7:15:00,0,ND,105.58,33,0.55,0,2.5,0
9/30/2020,7:30:00,0,ND,106.25,33.22,0.1,0,2.5,0
9/30/2020,7:45:00,0,ND,105.98,33.13,0.32,0,2.5,0
9/30/2020,8:00:00,0,ND,106.73,33.37,0.31,0,2.49,0
9/30/2020,8:15:00,0,ND,106.34,33.25,0.21,0,2.5,0
9/30/2020,8:30:00,0,ND,106.18,33.2,0.02,0,2.49,0
9/30/2020,8:45:00,0,ND,106.47,33.29,0.35,0,2.49,0
9/30/2020,9:00:00,0,ND,106.85,33.41,0.19,0,2.49,0
9/30/2020,9:15:00,0,ND,106.66,33.35,0.3,0,2.49,0
9/30/2020,9:30:00,0,ND,104.75,32.74,0.28,0,2.49,0
9/30/2020,9:45:00,0,ND,107.07,33.48,0.01,0,2.49,0
9/30/2020,10:00:00,0,ND,107.63,33.66,0.34,0,2.49,0
9/30/2020,10:15:00,0,ND,108.59,33.97,0.26,0,2.5,0
9/30/2020,10:30:00,0,ND,107.8,33.71,0.32,0,2.49,0
9/30/2020,10:45:00,0,ND,107.01,33.46,1.18,0,2.5,0
9/30/2020,11:00:00,0,ND,105.66,33.03,1.46,0,2.5,0
9/30/2020,11:15:00,0,ND,103.68,32.4,1.38,0,2.5,0
9/30/2020,11:30:00,0,ND,104.7,32.72,1.17,0,2.49,0
9/30/2020,11:45:00,0,ND,104.86,32.77,1.12,0,2.5,0
9/30/2020,12:00:00,0,ND,102.62,32.06,1.75,0,2.5,0
9/30/2020,12:15:00,0,ND,104.8,32.75,0.22,0,2.5,0
9/30/2020,12:30:00,0,ND,105.85,33.09,0.53,0,2.5,0
9/30/2020,12:45:00,0,ND,104.62,32.7,0.15,0,2.5,0
9/30/2020,13:00:00,0,ND,104.01,32.5,0.83,0,2.5,0
9/30/2020,13:15:00,0,ND,104.5,32.66,0.31,0,2.5,0
9/30/2020,13:30:00,0,ND,104.59,32.69,-0.06,0,2.5,0
9/30/2020,13:45:00,0,ND,104.1,32.53,0.25,0,2.5,0
9/30/2020,14:00:00,0,ND,104.54,32.67,0.23,0,2.5,0
9/30/2020,14:15:00,0,ND,102.89,32.15,1.63,0,2.5,0
9/30/2020,14:30:00,0,ND,103.94,32.48,0.83,0,2.5,0
9/30/2020,14:45:00,0,ND,103.16,32.23,0.46,0,2.5,0
9/30/2020,15:00:00,0,ND,102.65,32.07,0.1,0,2.5,0
9/30/2020,15:15:00,0,ND,103.61,32.38,0.05,0,2.5,0
9/30/2020,15:30:00,0,ND,102.77,32.11,0.1,0,2.5,0
9/30/2020,15:45:00,0,ND,104,32.5,-0.21,0,2.51,0
9/30/2020,16:00:00,0,ND,103.7,32.41,0.34,0,2.5,0
9/30/2020,16:15:00,0,ND,104.06,32.52,0.46,0,2.5,0
9/30/2020,16:30:00,0,ND,104.76,32.74,0.19,0,2.5,0
9/30/2020,16:45:00,0,ND,105.1,32.85,0.86,0,2.5,0
9/30/2020,17:00:00,0,ND,105.94,33.12,0.12,0,2.5,0
9/30/2020,17:15:00,0,ND,105.98,33.13,-0.06,0,2.5,0
9/30/2020,17:30:00,0,ND,106.12,33.18,0.06,0,2.49,0
9/30/2020,17:45:00,0,ND,105.99,33.14,0.12,0,2.5,0
9/30/2020,18:00:00,0,ND,105.82,33.08,-0.11,0,2.5,0
9/30/2020,18:15:00,0,ND,105.74,33.06,-0.07,0,2.49,0
9/30/2020,18:30:00,0,ND,105.59,33.01,-0.11,0,2.49,0
9/30/2020,18:45:00,0,ND,106.27,33.23,0.23,0,2.5,0
9/30/2020,19:00:00,0,ND,105.88,33.1,-0.09,0,2.49,0
9/30/2020,19:15:00,0,ND,105.96,33.13,0.03,0,2.49,0
9/30/2020,19:30:00,0,ND,106.09,33.17,0.12,0,2.49,0
9/30/2020,19:45:00,0,ND,106.02,33.15,-0.03,0,2.5,0
9/30/2020,20:00:00,0,ND,103.36,32.29,-0.01,0,2.49,0
9/30/2020,20:15:00,0,ND,103.39,32.31,0.03,0,2.49,0
9/30/2020,20:30:00,0,ND,103.4,32.31,-0.09,0,2.49,0
9/30/2020,20:45:00,0,ND,103.4,32.31,-0.03,0,2.49,0
9/30/2020,21:00:00,0,ND,103.22,32.25,-0.07,0,2.49,0
9/30/2020,21:15:00,0,ND,106.57,33.32,0.02,0,2.49,0
9/30/2020,21:30:00,0,ND,105.29,32.91,0.06,0,2.49,0
9/30/2020,21:45:00,0,ND,105.39,32.94,-0.06,0,2.49,0
9/30/2020,22:00:00,0,ND,105.4,32.95,-0.11,0,2.49,0
9/30/2020,22:15:00,0,ND,105.18,32.88,0.15,0,2.49,0
9/30/2020,22:30:00,0,ND,105.38,32.94,-0.08,0,2.49,0
9/30/2020,22:45:00,0,ND,105.32,32.92,0.12,0,2.49,0
9/30/2020,23:00:00,0,ND,105.49,32.98,0.12,0,2.48,0
9/30/2020,23:15:00,0,ND,105.71,33.04,0.01,0,2.49,0
9/30/2020,23:30:00,0,ND,105.83,33.08,-0.03,0,2.49,0
9/30/2020,23:45:00,0,ND,106.22,33.21,0.47,0,2.49,0
10/1/2020,0:00:00,0,ND,106.12,33.18,0.03,0,2.49,0
10/1/2020,0:15:00,0,ND,106.27,33.22,0.03,0,2.49,0
10/1/2020,0:30:00,0,ND,107.06,33.48,0.08,0,2.48,0
10/1/2020,0:45:00,0,ND,107.51,33.62,0.19,0,2.49,0
10/1/2020,1:00:00,0,ND,107.6,33.65,0.48,0,2.49,0
10/1/2020,1:15:00,0,ND,107.3,33.55,0.21,0,2.49,0
10/1/2020,1:30:00,0,ND,107.65,33.67,-0.13,0,2.49,0
10/1/2020,1:45:00,0,ND,107.7,33.68,-0.1,0,2.49,0
10/1/2020,2:00:00,0,ND,107.85,33.73,-0.03,0,2.49,0
10/1/2020,2:15:00,0,ND,108.04,33.79,0.12,0,2.49,0
10/1/2020,2:30:00,0,ND,107.79,33.71,-0.08,0,2.48,0
10/1/2020,2:45:00,0,ND,107.9,33.75,-0.06,0,2.48,0
10/1/2020,3:00:00,0,ND,108.1,33.81,0.74,0,2.49,0
10/1/2020,3:15:00,0,ND,108.23,33.85,0.78,0,2.49,0
10/1/2020,3:30:00,0,ND,108.29,33.87,0.54,0,2.48,0
10/1/2020,3:45:00,0,ND,108.21,33.85,0.6,0,2.49,0
10/1/2020,4:00:00,0,ND,108.12,33.82,0.49,0,2.49,0
10/1/2020,4:15:00,0,ND,108.12,33.82,0.55,0,2.49,0
10/1/2020,4:30:00,0,ND,100.94,31.52,0.59,0,2.49,0
10/1/2020,4:45:00,0,ND,103.57,32.36,-0.04,0,2.49,0
10/1/2020,5:00:00,0,ND,104.51,32.66,0.18,0,2.48,0
10/1/2020,5:15:00,0,ND,103.77,32.43,-0.01,0,2.49,0
10/1/2020,5:30:00,0,ND,104.22,32.57,0.12,0,2.48,0
10/1/2020,5:45:00,0,ND,108.74,34.01,-0.06,0,2.49,0
10/1/2020,6:00:00,0,ND,108.76,34.02,-0.06,0,2.48,0
10/1/2020,6:15:00,0,ND,108.72,34.01,0,0,2.49,0
10/1/2020,6:30:00,0,ND,108.64,33.98,0.22,0,2.48,0
10/1/2020,6:45:00,0,ND,109.01,34.1,0.03,0,2.49,0
10/1/2020,7:00:00,0,ND,109.06,34.12,0.15,0,2.48,0
10/1/2020,7:15:00,0,ND,109.27,34.18,0.07,0,2.48,0
10/1/2020,7:30:00,0,ND,109.26,34.18,0.06,0,2.48,0
10/1/2020,7:45:00,0,ND,109.4,34.22,0.33,0,2.49,0
10/1/2020,8:00:00,0,ND,109.62,34.29,0.11,0,2.48,0
10/1/2020,8:15:00,0,ND,109.81,34.35,0.05,0,2.49,0
10/1/2020,8:30:00,0,ND,109.57,34.28,0.16,0,2.48,0
10/1/2020,8:45:00,0,ND,109.65,34.3,-0.04,0,2.49,0
10/1/2020,9:00:00,0,ND,108.96,34.08,0.16,0,2.48,0
10/1/2020,9:15:00,0,ND,109.73,34.33,0.01,0,2.48,0
10/1/2020,9:30:00,0,ND,109.5,34.26,-0.04,0,2.48,0
10/1/2020,9:45:00,0,ND,110.5,34.58,0.1,0,2.49,0
10/1/2020,10:00:00,0,ND,110.86,34.69,-0.09,0,2.48,0
10/1/2020,10:15:00,0,ND,112.03,35.06,0.08,0,2.48,0
10/1/2020,10:30:00,0,ND,111.15,34.78,0.28,0,2.48,0
10/1/2020,10:45:00,0,ND,110.27,34.5,0.29,0,2.49,0
10/1/2020,11:00:00,0,ND,108.51,33.94,0.3,0,2.49,0
10/1/2020,11:15:00,0,ND,109,34.1,0.07,0,2.48,0
10/1/2020,11:30:00,0,ND,109.53,34.27,0.21,0,2.49,0
10/1/2020,11:45:00,0,ND,106.95,33.44,0.03,0,2.48,0
10/1/2020,12:00:00,0,ND,108.44,33.92,0.2,0,2.49,0
10/1/2020,12:15:00,0,ND,108.2,33.84,0.65,0,2.49,0
10/1/2020,12:30:00,0,ND,108.54,33.95,0.25,0,2.49,0
10/1/2020,12:45:00,0,ND,108.23,33.85,0.14,0,2.49,0
10/1/2020,13:00:00,0,ND,107.97,33.77,0.15,0,2.49,0
10/1/2020,13:15:00,0,ND,107.76,33.7,-0.04,0,2.49,0
10/1/2020,13:30:00,0,ND,107.45,33.6,0.09,0,2.49,0
10/1/2020,13:45:00,0,ND,106.06,33.16,0.07,0,2.5,0
10/1/2020,14:00:00,0,ND,105.68,33.04,0.3,0,2.49,0
10/1/2020,14:15:00,0,ND,105.63,33.02,0.19,0,2.49,0
10/1/2020,14:30:00,0,ND,104.93,32.8,0.41,0,2.49,0
10/1/2020,14:45:00,0,ND,105.02,32.83,0.24,0,2.5,0
10/1/2020,15:00:00,0,ND,105.25,32.9,-0.16,0,2.49,0
10/1/2020,15:15:00,0,ND,105.51,32.98,-0.1,0,2.49,0
10/1/2020,15:30:00,0,ND,106.1,33.17,-0.23,0,2.49,0
10/1/2020,15:45:00,0,ND,105.73,33.05,0.01,0,2.5,0
10/1/2020,16:00:00,0,ND,106.25,33.22,-0.1,0,2.5,0
10/1/2020,16:15:00,0,ND,102.12,31.9,-0.23,0,2.5,0
10/1/2020,16:30:00,0,ND,106.06,33.16,-0.17,0,2.5,0
10/1/2020,16:45:00,0,ND,106.16,33.19,-0.23,0,2.5,0
10/1/2020,17:00:00,0,ND,105.64,33.02,-0.07,0,2.49,0
10/1/2020,17:15:00,0,ND,105.66,33.03,-0.02,0,2.5,0
10/1/2020,17:30:00,0,ND,105.69,33.04,-0.21,0,2.49,0
10/1/2020,17:45:00,0,ND,105.7,33.04,-0.05,0,2.5,0
10/1/2020,18:00:00,0,ND,105.65,33.03,0.04,0,2.49,0
10/1/2020,18:15:00,0,ND,106.01,33.14,-0.08,0,2.5,0
10/1/2020,18:30:00,0,ND,106.03,33.15,-0.04,0,2.49,0
10/1/2020,18:45:00,0,ND,106.12,33.18,-0.16,0,2.49,0
10/1/2020,19:00:00,0,ND,106.05,33.15,-0.16,0,2.49,0
10/1/2020,19:15:00,0,ND,105.97,33.13,-0.16,0,2.49,0
10/1/2020,19:30:00,0,ND,105.88,33.1,-0.12,0,2.49,0
10/1/2020,19:45:00,0,ND,106.07,33.16,-0.08,0,2.49,0
10/1/2020,20:00:00,0,ND,104.14,32.54,-0.18,0,2.49,0
10/1/2020,20:15:00,0,ND,105.66,33.03,-0.14,0,2.49,0
10/1/2020,20:30:00,0,ND,104.93,32.8,-0.14,0,2.49,0
10/1/2020,20:45:00,0,ND,106.06,33.16,0.26,0,2.49,0
10/1/2020,21:00:00,0,ND,105.88,33.1,-0.15,0,2.48,0
10/1/2020,21:15:00,0,ND,105.9,33.11,-0.02,0,2.49,0
10/1/2020,21:30:00,0,ND,105.46,32.97,-0.04,0,2.48,0
10/1/2020,21:45:00,0,ND,106.28,33.23,-0.19,0,2.49,0
10/1/2020,22:00:00,0,ND,106.21,33.2,-0.12,0,2.49,0
10/1/2020,22:15:00,0,ND,105.28,32.91,-0.14,0,2.49,0
10/1/2020,22:30:00,0,ND,106.57,33.32,0.07,0,2.49,0
10/1/2020,22:45:00,0,ND,106.6,33.33,0.23,0,2.49,0
10/1/2020,23:00:00,0,ND,106.28,33.23,-0.08,0,2.48,0
10/1/2020,23:15:00,0,ND,106.58,33.32,-0.21,0,2.49,0
10/1/2020,23:30:00,0,ND,105.57,33,-0.21,0,2.48,0
10/1/2020,23:45:00,0,ND,106.81,33.4,0,0,2.49,0
10/2/2020,0:00:00,0,ND,106.89,33.42,0.21,0,2.48,0
10/2/2020,0:15:00,0,ND,106.95,33.44,-0.08,0,2.49,0
10/2/2020,0:30:00,0,ND,101.48,31.7,0.09,0,2.48,0
10/2/2020,0:45:00,0,ND,106.9,33.43,-0.11,0,2.48,0
10/2/2020,1:00:00,0,ND,107.36,33.57,-0.08,0,2.48,0
10/2/2020,1:15:00,0,ND,106.94,33.44,-0.17,0,2.48,0
10/2/2020,1:30:00,0,ND,107.5,33.62,-0.02,0,2.48,0
10/2/2020,1:45:00,0,ND,107.63,33.66,-0.1,0,2.48,0
